,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,Kod stacji,DsJelGorOgin,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpToruDziewu,LbLubObywate,LdLodzCzerni,LdLodzGdansk,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MzLegZegrzyn,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarKondrat,MzWarWokalna,MzZyraRoosev,OpKKozBSmial,PdBialWaszyn,PdHajnowkJagMOB,PdSuwPulaski,PkMielSolski,PkPrzemGrunw,PmGdaLeczk08,PmKosTargo12,SkKielJagiel,SkMalo11List,SkPolaRuszcz,SlGliwicMewy,SlKatoKossut,SlZlotPotLes,WmOlsPuszkin,WpKaliSawick,WpPoznPolank,ZpSzczAndr01,ZpSzczPils02
1,Wskaźnik,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5
2,Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
3425,2015-05-23 15:00:17.105000,11.865,10.4633,6.6484,5.7,17.8,8.6128,8.786,12,8,5,14.6619,18.8423,12.9,18.635,10.782034,29.9,10.370652,9.20541,9.245731,11.9428,7.585,11.302846,18.803419,12.0493,8,,0,13.0194,27.643,10.9553,13,5.8,4.6,13.3,11.7021,15.0716,,12.212037,16.1772,6.23,27.1344,21.2693
3426,2015-05-23 16:00:17.110000,10.8689,17.5995,5.4041,8.2,,4.2208,8.293,9,7,4,13.8003,25.6472,9.4,15.0162,11.988535,23.7,10.720225,8.855838,13.725621,16.9326,13.21,10.370652,20.08547,13.5637,8,,2,18.717,31.5557,6.97361,13,7.5,6.5,13.6,13.1733,13.0336,10.175,10.502,16.4289,5.32133,26.4802,21.3074
3427,2015-05-23 17:00:17.115000,16.1943,10.4307,10.8657,10.3,,3.7328,16.0824,7,12,7,12.5173,25.2965,7.3,16.4046,11.795037,22.3,10.370652,8.739314,23.638569,12.0246,13.335,12.118515,17.663818,13.3223,11,,3,11.3727,34.1143,7.60389,15,8.3,7.7,14,13.1261,14.1545,8.33433,9.046822,10.3042,4.49,14.4879,29.9067
3428,2015-05-23 18:00:17.120000,11.9169,15.4116,6.75332,11.4,,4.3184,11.6454,7,9,8,14.6463,27.6625,9.8,17.6984,13.201538,21.1,11.41937,9.788031,33.4562,10.9612,8.96,10.254128,16.381766,18.8992,15,,30,11.6442,30.2536,5.56694,17,7.4,9.2,16.4,19.1784,20.6761,9.67492,8.378652,9.47476,4.26544,7.43796,13.608
3429,2015-05-23 19:00:17.125000,11.5826,19.2285,5.47362,14.2,23.8,9.1008,14.5048,7,10,13,16.6864,29.2778,12.1,15.8247,19.508039,20.3,12.584612,14.915095,48.420939,13.7424,13.585,10.836749,26.495727,13.7905,11,,24,6.29284,27.7583,4.82472,4,8.3,9.6,17.5,17.8742,20.1666,12.9517,9.843409,6.07608,4.06,6.70973,11.6448
3430,2015-05-23 20:00:17.130000,10.3208,20.6222,15.6596,18.2,25.7,13.2976,10.0678,9,9,11,,26.9839,11.6,16.9758,23.81454,22.8,15.847289,12.701136,32.121765,13.7424,17.585,12.584612,36.182336,21.0991,12,,23,7.86286,25.4688,8.15917,6,9.1,18.2,16,23.9297,20.4723,17.8065,13.083367,17.0456,6.23244,5.59905,9.22006
3431,2015-05-23 21:00:17.135000,11.6585,20.1925,14.0376,18.9,,13.9808,16.3782,12,15,14,17.8255,25.7157,13.4,16.4149,21.821042,33.9,19.576063,15.497716,32.503032,15.6238,24.21,17.129055,38.746439,13.1703,13,,18,16.2454,25.3729,9.97944,38,8.6,13,15.3,20.0642,14.664,11.1094,14.28932,17.8553,8.22,5.58349,12.8073
3432,2015-05-23 22:00:17.140000,12.1658,28.682,13.1436,16.1,24.9,8.2224,16.0824,13,20,23,18.9611,27.271,16.7,18.1344,82.827543,60.6,19.576063,18.294297,22.971351,18.814,25.585,19.576063,37.321937,18.4864,27,,13,13.438,27.6959,5.62194,48,9.4,9.5,14.2,23.9501,18.74,13.8283,13.758456,22.7148,10.476,5.31738,15.3389
3433,2015-05-23 23:00:17.145000,16.2846,18.3288,18.6284,10.9,,7.6368,14.3076,20,16,28,17.6998,18.8835,17.7,15.7946,51.534044,60.3,19.809111,17.595151,33.074933,22.3314,39.96,18.410821,58.404559,16.2039,21,,14,20.1717,27.5065,5.40444,26,11.3,11.3,14.2,20.8661,11.607,15.5444,11.497912,21.7827,12.54,13.6203,24.0773
3434,2015-05-24 00:00:17.150000,13.078,16.1223,15.7659,4.6,,6.6608,13.0258,20,18,23,13.5586,18.2089,10.902,13.5013,36.340545,28.2,20.974353,18.294297,27.641875,21.3498,42.21,15.963813,58.262108,20.6328,19,,4,15.6669,25.1547,7.12583,23,11.6,10.1,14.7,16.5765,11.607,17.5953,8.689038,28.3466,10.1691,3.19181,23.7755
3435,2015-05-24 01:00:17.155000,16.0244,22.5934,16.2548,5.1,,2.5616,12.237,21,20,16,12.825,14.3419,10.7,10.1802,48.947046,31,23.654409,17.711676,23.543252,18.9776,36.96,18.294297,62.108262,22.558,21,,2,11.5893,25.9727,4.6225,17,10.4,7.5,16.6,18.1314,10.4861,11.555,6.283653,26.7946,8,19.7858,21.4715
3436,2015-05-24 02:00:17.160000,6.70091,17.9166,18.0093,10,,2.7568,14.5048,21,19,16,10.2271,15.4421,7.635,10.8086,63.153548,33.5,25.285747,18.294297,23.447935,22.5768,47.71,19.692587,49.4302,16.0711,24,,5,10.3164,26.1251,3.30722,15,11.6,8.1,15.2,16.5794,12.3203,10.1239,4.798106,35.6775,10.2456,11.1437,20.8034
3437,2015-05-24 03:00:17.165000,9.07292,20.7339,12.8591,4.3,,3.44,17.3642,19,21,20,7.62806,18.7942,14.1,12.421,43.960049,32.9,26.800562,17.944724,21.065015,33.7834,43.335,21.673498,39.45869,21.9166,25,,8,7.59198,25.2031,4.68972,29,11.2,9.7,17.1,15.413,10.7918,5.30025,5.429191,27.756,12.3,9.25686,18.0128
3438,2015-05-24 04:00:17.170000,14.1468,18.9601,15.58,3.2,,,9.9692,20,26,20,8.10743,18.5814,10.506,12.9932,37.16655,44,29.24757,18.410821,22.590084,35.5012,34.585,25.169223,41.310541,20.2976,26,,2,11.0796,24.9361,4.00972,26,11.3,10.2,20,16.4281,10.3842,4.43496,6.77205,32.7952,9.34944,9.42327,13.6305
3439,2015-05-24 05:00:17.175000,14.1008,24.2997,18.9737,3.8,,,8.786,27,34,18,10.7656,17.4248,8.8,11.8531,44.973051,38.8,26.917086,18.410821,25.544905,36.7282,27.71,28.198852,41.452992,16.187,18,,,8.71542,23.2124,4.87667,19,12.3,11,16.3,12.7323,8.1424,8.74327,8.550568,44.6255,6.65,6.03401,15.2408
3440,2015-05-24 06:00:17.180000,11.5518,22.1722,18.8071,6.4,13.2,4.3184,6.9126,22,21,19,11.9941,16.0109,8.13,10.261,37.479553,36.7,23.304836,15.497716,27.451241,36.0738,27.835,32.510247,41.168091,15.1462,20,,0,12.2779,18.9259,6.48722,16,11.8,10.2,14.5,16.1089,10.0785,8.00835,8.263077,40.3606,9.06789,15.8865,10.3331
3441,2015-05-24 07:00:17.185000,18.0739,19.2067,18.7635,5.8,12.8,3.7328,5.9266,20,20,13,12.2648,13.0291,11,8.266,33.186054,36,25.984893,13.633329,26.498073,33.947,30.085,33.792013,37.464388,12.5846,22,,0,6.67923,16.3791,8.72528,6,9.4,8,9.4,18.5748,15.5811,5.47756,6.96618,41.0564,11.28,10.4471,11.9808
3442,2015-05-24 08:00:17.190000,19.1314,17.8377,19.5803,,12,4.3184,6.814,25,22,17,15.5081,16.6347,8.6,10.2996,26.292555,28.8,27.266659,13.283757,24.115153,28.8754,27.96,33.558964,33.903134,11.2797,21,,1,12.1492,19.4913,5.64278,7,7.2,8.3,7.3,15.5766,13.1355,10.6026,8.685774,39.0868,10.622,14.7177,12.9641
3443,2015-05-24 09:00:17.195000,16.9587,20.5546,17.925,3,,14.176,8.4902,18,19,12,14.9755,14.4652,9.219,9.02352,22.299056,24.2,21.440449,14.099426,19.73058,30.5932,20.46,30.063239,29.48718,11.4893,25,,,10.8582,25.9733,5.11369,10,10.1,7.2,9.1,13.3581,15.0716,10.1104,8.984744,37.9603,10.02,10.9992,12.2726
3444,2015-05-24 10:00:17.200000,21.2134,19.2773,15.2927,3.7,,11.736,9.9692,14,15,9,10.4549,9.53883,8.7,7.01864,17.505557,23,21.440449,13.982902,18.300827,27.8938,21.96,27.150134,26.638177,10.511,19,,,8.3061,33.8835,4.68139,9,12,6.8,12.3,10.6834,15.0716,9.59701,7.460472,23.4836,8.16611,9.69645,8.49134
3445,2015-05-24 11:00:17.205000,14.716,22.2332,11.3412,2.2,,6.368,11.3496,13,12,10,11.053,11.7471,8.328,7.14767,8.312059,16.3,20.158683,13.633329,18.205511,24.0492,16.335,21.207401,22.222222,10.518,17,,,8.67344,31.9202,4.06917,6,11.5,8.4,10.6,9.4763,16.1925,7.92337,7.905108,32.9748,6.47,8.02153,7.67056
3446,2015-05-24 12:00:17.210000,15.1458,24.9647,9.09385,2.1,,6.4656,12.3356,12,15,9,10.095,12.9097,12.2,8.3152,10.11856,15.8,21.323925,13.749853,20.969698,23.9674,18.835,22.722215,11.253561,11.461,15,,0,8.39134,25.188,6.32806,7,12.5,5.5,9.5,13.0702,20.8799,10.1914,7.811414,30.1915,5.55089,6.92157,6.76029
3447,2015-05-24 13:00:17.215000,15.269,29.0271,17.8037,,,5.5872,14.9978,,14,10,9.33117,12.3666,10,8.29384,12.225061,14.7,14.332474,13.516805,22.876034,24.6218,19.21,20.974353,5.555556,8.83825,12,,0,7.29903,23.8698,7.00306,6,10.4,4.5,10.3,17.1753,20.9818,5.81053,6.867419,16.2391,4.71,5.4244,6.61801
3448,2015-05-24 14:00:17.220000,10.7785,23.3224,14.6156,,,2.464,9.0818,14,16,8,8.88334,14.6157,10.8,8.92264,12.131562,13.9,9.088886,14.448999,26.116806,25.0308,16.96,19.809111,19.51567,16.0853,8,,0,14.4473,23.4016,8.75361,5,8.9,4.5,11.6,16.3554,24.2426,3.83925,5.774028,18.9404,4.41756,5.14966,5.15243
3449,2015-05-24 15:00:17.225000,10.9284,22.9619,17.6728,,,,7.0112,14,16,7,7.76937,13.5033,9.7,8.31176,10.438064,15.4,4.660967,16.42991,23.543252,19.223,17.085,19.576063,24.074074,10.6478,7,,0,8.28416,22.4567,7.1725,5,8.9,5.1,10.4,12.5576,23.7331,8.76819,3.689821,10.5243,4.15,4.70068,4.70032
3450,2015-05-24 16:00:17.230000,10.1864,27.2457,18.4239,,,,14.4062,13,11,6,7.89508,15.6787,14.1,8.86528,8.844565,18.2,3.845298,15.963813,16.871075,18.1596,14.71,15.847289,26.068376,10.4292,3,,3,8.17635,22.8443,5.9725,5,9.9,5.5,4.3,11.1256,15.2754,4.95773,3.231393,19.927,3.74789,3.2768,5.78682
3451,2015-05-24 17:00:17.235000,12.7975,24.8835,15.7844,,8.2,3.0496,13.1244,12,16,7,9.5335,14.942,12.4,8.43512,9.051066,19.7,3.728774,17.362103,17.252343,18.3232,12.71,13.749853,27.635328,9.0884,1,,0,6.46953,21.2502,5.19278,3,15.7,6.3,10,10.7218,7.2253,,4.5488,10.0154,3.38,3.80697,6.54853
3452,2015-05-24 18:00:17.240000,12.6415,24.9694,19.2864,4,8.5,2.952,10.8566,16,17,7,9.61084,17.3097,9.9,9.5816,9.557567,18,3.495725,15.963813,18.968045,18.814,14.21,12.351563,24.074074,6.37478,4,,0,4.11413,25.6558,4.83528,,23.6,7.5,11.5,10.1923,8.55,4.49125,6.388884,8.51925,3.32806,4.52864,6.58948
3453,2015-05-24 19:00:17.245000,22.4061,26.8096,18.9904,3.2,,3.5376,10.1664,15,18,10,7.11473,19.9414,18,13.5833,6.664068,16.3,4.777491,16.080337,23.066668,17.996,11.335,12.235039,25.783476,6.34661,4,,11,5.55184,35.3338,5.24528,1,21.8,8.4,12.5,11.9678,13.5431,6.51906,6.461773,4.98299,3.28,5.82183,6.72329
3454,2015-05-24 20:00:17.250000,17.225,72.2029,20.8197,7.4,,1.8784,12.9272,17,20,16,9.62192,27.0364,21.4,16.4494,6.07057,16.2,7.457548,15.963813,30.596696,18.1596,15.21,17.362103,33.333333,10.5467,4,,11,6.80613,25.5217,4.86139,6,23.5,18.4,15.9,15.6481,11.8108,9.30294,6.490324,5.00791,3.17556,6.84593,7.91842
3455,2015-05-24 21:00:17.255000,34.0657,38.8405,27.4553,14.2,11.3,12.224,14.8006,17,21,14,17.5014,34.8703,22.485,22.2966,10.977071,17.5,13.167233,16.546434,37.745457,23.0676,15.96,21.323925,34.615385,14.1547,6,,15,15.7395,24.2372,6.03083,10,16.4,13.5,12.3,22.5611,20.2685,9.4686,6.871733,17.0967,3.08,10.5919,9.13038
3456,2015-05-24 22:00:17.260000,18.1976,32.0076,30.2722,16.1,16.8,12.712,19.632,17,21,16,16.3944,37.3031,33.4,22.4899,26.383572,27.9,17.595151,20.042159,41.748763,31.2476,18.585,24.936175,34.045584,17.349,10,,11,8.71884,23.8345,6.15139,24,21.3,12.7,5.8,21.7097,18.8419,8.74979,6.092358,26.844,5.88956,21.6262,10.9427
3457,2015-05-24 23:00:17.265000,21.2527,34.0582,31.8611,16.6,18.5,15.0544,16.7726,24,21,17,11.3703,37.2449,24.8,22.5688,23.690073,35.9,16.546434,29.364094,46.800553,36.4828,23.46,28.548425,35.185185,22.4594,14,,12,19.1759,23.9103,6.52139,18,33.6,16.5,11.1,21.8292,23.9369,6.37554,6.249127,32.6901,8.46,8.42169,13.8483
3458,2015-05-25 00:00:17.270000,15.5495,37.749,30.9519,21.2,19.6,13.7856,14.209,24,20,15,13.5558,35.4598,28.9,23.0762,25.896575,31,21.790022,38.802553,50.899176,34.0288,27.46,30.179763,32.621083,15.8716,15,,6,9.75359,22.3088,9.1625,14,35.3,15.8,11.4,30.7909,26.5863,9.36133,7.576931,33.9401,11.2591,16.1277,11.8394
3459,2015-05-25 01:00:17.275000,19.9319,39.6096,35.6465,16.9,21.5,18.8608,15.7866,24,18,17,18.8291,34.6707,34.3,15.6742,32.903076,31.1,23.537885,41.24956,50.231959,32.8018,32.96,30.529336,35.470086,20.861,19,,9,21.3945,22.2953,7.27472,16,29.9,15.4,9.7,26.8556,22.0008,10.7429,8.584427,39.694,13.82,2.03697,10.3314
3460,2015-05-25 02:00:17.280000,17.3425,34.1013,28.2554,14.5,18,25.1072,21.3082,24,18,18,23.7779,24.6019,31.4,12.1869,26.809577,36,28.315376,43.113947,46.800553,32.0656,26.71,31.111957,34.757835,14.79,18,,6,13.4729,21.3616,7.29528,15,29.6,16,10.7,28.2525,26.892,12.6982,8.181153,30.3753,14.5302,16.8407,11.6398
3461,2015-05-25 03:00:17.285000,13.1558,32.4094,35.4707,12.7,17.4,21.6912,19.2376,19,21,17,23.5584,15.483,30.207,10.5894,30.016078,31.1,31.927626,44.279189,40.604961,36.1556,28.335,34.258109,33.760684,16.2,17,,9,13.7698,22.3733,4.5775,12,31.4,15.3,13.2,26.7059,25.5673,7.24068,8.365592,35.9528,15.18,10.4585,10.4192
3462,2015-05-25 04:00:17.290000,11.246,39.5893,28.904,15.7,18.5,20.4224,17.2656,19,20,19,20.2839,14.02,21.7,9.95984,31.922579,29.8,35.190303,42.298278,35.743804,36.9736,29.21,36.005972,32.621083,23.8654,10,,10,9.05753,22.0352,4.89778,9,17.1,13.3,16.8,25.5236,30.8661,5.96713,8.19966,48.4412,18.3603,10.6972,13.9054
3463,2015-05-25 05:00:17.295000,12.162,45.6061,28.1051,17.9,19.2,15.3472,16.2796,24,24,18,19.1795,15.9986,28,10.3962,38.029081,33.8,34.84073,34.957255,34.123418,32.8836,27.835,35.190303,33.475784,20.4941,12,,10,7.44452,21.6121,6.98694,26,15.3,11.6,14.9,22.0546,23.4274,7.42535,8.529448,30.1763,21.27,4.62006,18.8335
3464,2015-05-25 06:00:17.300000,8.60249,49.6572,38.4827,24.3,21.5,21.3008,14.3076,24,25,19,17.6202,21.5539,11.7,11.4326,27.235582,31.5,35.6564,27.499707,24.877687,29.6934,25.71,32.626771,34.615385,22.2697,10,,0,16.1227,20.979,8.32833,14,17.8,10.6,15.1,18.1849,22.0008,9.60776,11.705449,56.188,20.1786,13.6423,13.3205
3465,2015-05-25 07:00:17.305000,7.13832,55.676,33.1524,17.1,24.3,21.3984,15.2936,30,24,22,18.668,23.8591,9.9,12.0563,19.242083,33.3,34.957255,20.741304,17.728927,29.6116,22.835,30.063239,32.763533,18.9417,8,,7,9.56267,21.2335,15.9894,32,29.6,8.2,14.6,18.961,22.4084,11.3195,14.651748,36.5788,19.18,14.567,12.3568
3466,2015-05-25 08:00:17.310000,6.08492,49.8035,42.37,19.9,27.6,11.3456,11.3496,30,24,18,17.7124,30.6863,18,13.5598,19.948584,25.8,33.209392,26.450989,16.680442,29.857,25.085,25.868368,28.205128,24.3716,11,,4,10.0297,21.5602,9.49528,17,9.6,7.4,11.1,17.1949,16.8039,9.87576,16.296757,55.2076,20.2819,13.0194,11.5937
3467,2015-05-25 09:00:17.315000,7.15274,43.943,,11.4,21.4,14.7616,11.4482,24,18,12,13.7472,27.3119,21.8,13.3303,21.355086,26.4,29.830191,20.974353,16.203858,21.8406,22.71,20.158683,22.934473,17.6981,8,,,16.6541,21.2416,8.61028,12,18.5,6.6,8.5,16.9234,20.2685,11.6001,14.384652,38.9211,21.29,10.7541,11.5194
3468,2015-05-25 10:00:17.320000,5.14633,40.1911,,8.5,11.4,10.9552,12.73,24,19,10,12.5504,26.0857,18,13.6098,17.761587,19.2,27.266659,13.283757,14.011571,17.0144,14.085,14.448999,17.806268,13.4264,3,,6,19.1057,19.6194,8.25222,10,15.7,6,10.3,11.2629,19.9628,6.30711,10.667276,27.6944,18.611,8.04912,11.4369
3469,2015-05-25 11:00:17.325000,4.94954,,,4.2,10.3,18.4704,7.7014,20,16,7,11.101,28.3736,12.7,12.246,12.668088,16.7,16.779482,8.156693,10.294215,14.724,12.085,13.516805,14.245014,16.8976,1,,0,16.6193,24.5364,6.77083,6,6.9,6.3,12,11.1472,17.5172,5.50005,10.71683,30.8248,16.16,12.4351,15.6269
3470,2015-05-25 12:00:17.330000,4.45422,,14.9481,4.7,12.2,17.2992,10.0678,20,12,3,10.4536,27.1619,12.7,11.9618,12.974589,14,19.576063,12.118515,10.008265,12.27,13.335,9.321935,11.965812,8.03951,0,,0,18.8291,31.3519,4.02361,5,8.5,5.6,12.1,12.4638,13.9507,4.72891,10.467547,25.7492,15.5908,13.4321,17.9907
3471,2015-05-25 13:00:17.335000,2.63659,22.64,11.7917,8.2,,19.7392,12.0398,19,12,5,10.6002,28.4543,9,13.9481,11.98109,13,13.749853,13.749853,10.866116,11.5338,13.085,9.088886,15.384615,8.99749,,,10,14.0252,34.0979,6.02972,6,9.6,3.9,15.3,9.96366,17.0077,9.49963,9.57107,30.1925,15.07,7.8421,18.1055
3472,2015-05-25 14:00:17.340000,1.01378,15.0132,12.5537,7.3,11.3,13.5904,5.9266,9,13,6,12.1223,24.7439,15.2,10.8582,9.387592,13.3,12.584612,11.41937,11.247384,12.9244,7.335,9.554983,14.814815,8.1571,,,8,11.4409,35.9717,8.75472,6,8,3.9,17.6,9.24659,9.7728,7.08567,9.243838,22.8765,12.2291,5.36931,6.40675
3473,2015-05-25 15:00:17.345000,4.42918,15.6162,11.108,11,14.4,17.9824,10.3636,7,7,6,14.608,21.4864,6.2,13.0578,9.594093,13.8,13.749853,12.934184,11.819284,11.3702,8.96,9.904555,14.387464,9.0045,8,,8,13.3826,36.6841,9.68028,6,8.5,6.1,21.4,11.2852,10.0785,6.88751,9.358052,25.2869,9.63,6.44391,11.9706
3474,2015-05-25 16:00:17.350000,6.75928,17.201,18.2546,16.8,19.6,13.5904,9.6734,7,12,5,15.9855,26.9556,11.3,12.1062,10.200594,12.5,10.603701,13.866378,13.916254,12.5972,12.835,10.254128,12.108262,11.2506,7,,8,19.0968,34.2458,12.2706,5,12.4,6.8,21.7,11.5541,12.9317,6.38319,9.211025,17.5393,7.76864,9.34189,11.2188
3475,2015-05-25 17:00:17.355000,8.98707,19.2385,11.0645,18.9,21.9,10.6624,11.1524,7,13,4,17.6841,31.8794,14.1,17.1717,7.407095,11.9,12.235039,13.516805,20.01653,13.2516,10.085,11.186321,11.965812,11.0628,4,,12,18.552,33.4023,12.5197,7,12.4,11.4,22.9,18.7529,14.3583,5.52865,8.887649,19.3008,5.99,8.76745,10.9675
3476,2015-05-25 18:00:17.360000,6.32399,22.2033,12.1301,19.5,22.3,15.64,10.758,9,13,5,18.1684,32.331,13.9,18.0819,17.213597,11.8,11.069797,18.061248,26.974657,13.906,12.21,14.332474,11.965812,12.6871,8,,8,21.124,30.3055,14.2078,6,11.9,15.8,22.7,13.64,13.1355,6.52698,9.490549,23.9936,7.81778,8.954,12.0433
3477,2015-05-25 19:00:17.365000,13.7563,18.2326,16.4336,19.3,,13.3952,9.9692,10,9,4,17.1208,30.3918,21.4,21.0954,12.620098,11.7,11.885467,15.264668,30.501379,14.8876,13.085,13.516805,12.250712,13.411,11,,6,20.1003,28.3027,17.8933,9,13.5,16.3,34.7,16.6452,20.4723,6.184,10.969117,16.9718,9.49,11.7057,17.0287
3478,2015-05-25 20:00:17.370000,12.2435,16.8179,18.7665,21,21.8,9.8816,11.6454,9,12,5,28.6684,33.6359,25.9,20.6962,6.226599,13.8,12.118515,20.042159,29.929478,18.4868,15.085,15.847289,17.948718,18.629,8,,31,23.6625,31.0646,21.1814,11,12.1,12.8,27.1,23.7493,15.8868,11.0089,13.526353,12.402,12.5293,10.8558,18.765
3479,2015-05-25 21:00:17.375000,12.0714,20.5687,8.92102,21.3,22.4,13.3952,11.4482,9,15,5,34.4362,35.2705,21.9,22.7938,1.8331,16.9,15.264668,21.556974,33.074933,18.8958,16.335,17.944724,23.219373,15.2602,16,,26,22.3869,32.8399,19.8614,11,12.3,12.5,21.6,30.93,23.4274,23.7341,14.367834,24.2026,15.31,12.8444,18.1235
3480,2015-05-25 22:00:17.380000,9.63487,22.2705,13.8565,18.2,23.7,10.272,10.265,9,,6,31.7656,37.563,26,24.7378,8.739601,16.6,19.925635,18.993442,22.494767,21.1044,14.835,18.410821,26.210826,14.4586,16,,28,28.8452,32.7693,18.5003,19,14.3,12.8,19.8,25.8308,35.4516,20.1778,9.113913,21.0577,11.6022,11.3829,18.5642
3481,2015-05-25 23:00:17.385000,14.9146,18.8494,16.1969,20.9,25.5,9.0032,14.8992,9,,9,23.5334,39.9972,34.2,22.7068,18.546103,16.7,20.158683,17.595151,21.350965,21.1044,15.46,22.02307,27.920228,13.5301,9,,12,20.9756,31.0238,14.7975,22,17.4,11.8,22,30.0634,28.4205,27.466,9.303658,22.0565,8.21,12.8702,14.7169
3482,2015-05-26 00:00:17.390000,18.8962,19.009,11.3333,21.5,23.8,8.1248,10.0678,11,,11,19.484,41.0172,24,22.7942,17.152604,19.2,17.012531,17.944724,20.397797,19.7138,15.335,21.790022,25.498576,19.6939,11,,5,23.7053,29.1683,19.5494,16,14.9,15.4,24.7,37.9516,30.968,19.642,10.769782,25.8849,7.38489,11.6095,12.8667
3483,2015-05-26 01:00:17.395000,13.5361,20.0541,19.7595,20.1,25.5,6.6608,18.0544,17,,8,18.8292,34.1128,33.5,26.8415,11.059105,19.4,17.362103,19.109966,20.779064,19.5502,13.085,20.158683,23.504274,25.4278,12,,6,22.8797,27.0503,14.7853,27,14.9,12.3,26.4,30.8354,28.5224,15.9022,12.613353,25.5882,6.63,-1.45386,8.13825
3484,2015-05-26 02:00:17.400000,11.6061,18.5983,20.1997,18.5,25.4,11.6384,9.8706,17,,11,17.4176,38.0939,37.8,27.5173,12.565606,22.2,20.508256,21.673498,15.346006,19.1412,10.21,19.576063,24.501425,24.3392,8,,10,22.8475,25.9967,14.0681,7,15.6,12.5,22.7,28.1751,33.006,13.6972,14.88613,42.2425,8.51522,11.9644,5.05972
3485,2015-05-26 03:00:17.405000,16.151,17.7746,18.4256,22.6,25.9,16.5184,9.8706,12,,8,19.3942,43.136,35.2,30.8294,13.472108,15.4,19.925635,23.887457,15.346006,19.3866,9.585,19.109966,23.219373,28.6457,4,,13,25.8666,26.5227,10.8239,10,14.7,12.8,24.3,23.0218,21.797,12.6939,17.380945,16.5565,10.24,5.21097,3.92502
3486,2015-05-26 04:00:17.410000,13.8898,21.0017,19.9352,19.9,25.6,18.568,10.3636,13,,7,19.2543,37.1484,34.2,33.3622,10.778609,17.8,16.313385,24.586602,17.538293,21.0226,12.585,20.974353,23.219373,17.2652,6,,7,16.5212,24.3153,4.8275,14,12.8,13.6,26.1,26.1335,20.1666,17.5904,16.396345,22.9953,10.8719,3.22841,4.23221
3487,2015-05-26 05:00:17.415000,13.8502,26.0913,14.7974,12.6,,17.3968,10.3636,12,,16,16.1741,43.2343,34.8,34.5658,18.88511,21.9,18.527345,23.887457,17.91956,21.677,13.21,20.741304,23.361823,16.9511,9,,8,27.2369,23.3744,6.05444,8,8.1,10.8,24.3,24.0554,20.1666,13.7988,15.08226,46.3865,11.45,5.52856,6.27885
3488,2015-05-26 06:00:17.420000,10.8458,27.8502,20.5088,9.2,14.6,16.128,11.744,18,,30,16.6386,46.9312,44.8,36.7395,15.991611,22.7,22.02307,26.684038,18.682095,30.7568,18.335,20.857829,22.079772,25.8254,9,,11,16.2222,23.3394,8.55889,8,14.8,12.9,25.3,24.9088,20.6761,20.8737,15.591871,12.904,11.8939,5.91687,7.2855
3489,2015-05-26 07:00:17.425000,8.19742,26.9452,20.6144,13.8,15.1,19.2512,12.1384,18,,15,14.3501,43.5758,30.5,25.8534,21.398112,24.2,18.061248,24.586602,19.253996,37.3008,19.71,25.868368,23.361823,24.3244,8,,12,25.3607,27.6891,6.75222,14,11.1,12.2,22.1,18.7962,30.6623,16.6181,13.587049,23.7163,12.3,6.07893,9.57573
3490,2015-05-26 08:00:17.430000,9.49466,21.6698,17.2385,12,16.3,16.9088,10.265,13,,17,10.3966,33.0112,25.8,19.0281,16.504614,23.3,16.42991,22.83874,19.921213,31.084,21.585,29.24757,23.219373,28.2227,9,,12,16.6997,27.9314,8.87139,9,9.2,13.4,20.1,25.3313,31.0699,17.798,14.803527,8.37144,11.9501,8.90611,12.6738
3491,2015-05-26 09:00:17.435000,13.9718,17.5532,14.9858,14.7,17.2,20.1296,26.6326,21,,14,11.5758,26.5727,24.9,15.4432,16.211115,20.1,12.351563,23.071788,19.158679,27.7302,20.71,33.792013,19.80057,28.917,10,,16,18.4318,28.1119,8.32,19,8.8,12.6,20.1,30.6518,29.7452,12.075,16.417088,35.4418,11.63,8.06519,6.73541
